04B;B14BACPOL ;11;0;0;18/03/2013;31/01/2014; ;F;T;B14BACPOL ; ;BAC PRO OL 2012 2013;;BB-BREL   ;BB-BREL   ;F;F;0;141;0;15;0;09/01/2013;21/06/2013;0;0;0;0;1;15;0;0;0;0;0;0;0;15;0;4;1;999;0;0;SOP       ;ANTO-JOCE ; ;          ;F; ; ;        ;F;F;F;F;F;F;F;F;F;F;F;             ;7867;0;;0;F;          ;13JA; ; ;        ;F;0;F;0;;;          ;0;     ;49718
04B;B07MOFCAD ;186;0;0;18/03/2013;; ;F;T;B07MOFCAD ; ;RPDAD PROFESSIONNALISATION AGENTS;;BB-EFMS   ;BB-KASTLE ;F;F;0;26;0;15;0;30/01/2013;28/02/2013;0;0;0;0;1;15;0;0;0;0;0;0;0;15;0;8;1;330;0;0;SSO       ;ROUS-FRED ; ;          ;F; ; ;        ; ; ; ; ; ; ; ; ; ; ;F;             ;0;0;;0;F;          ;13FR/EFMS; ; ;        ;F;0;F;0;;;          ;0;     ;49719
04B;B14BTSOP1 ;37;0;0;19/03/2013;28/01/2014; ;F;T;B14BTSOP1 ; ;BTS OL 1 MG TC;;BB-BREL   ;BB-BREL   ;F;F;0;152;0;20;0;07/01/2013;02/07/2013;0;0;0;0;1;15;0;0;0;0;0;0;0;15;0;3;1;999;0;0;SOP       ;ANTO-JOCE ; ;          ;F; ; ;        ;F;F;F;F;F;F;F;F;F;F;F;             ;7868;0;;0;F;          ;13JA; ; ;        ;F;0;F;0;;;          ;0;     ;49720
04B;B19GENERA ;85;0;0;19/03/2013;24/09/2013; ;F;T;B19GENERA ; ;CIRCUITS ECONOMIQUES CEFIL MAI 2013;;BL-DPFLIB ;BL-LINDER ;F;F;0;1;1;50;0;24/05/2013;24/05/2013;0;0;0;0;1;15;0;0;0;0;0;0;0;15;0;8;1;100;0;0;GCC       ;MAIL-MICH ; ;          ;F; ; ;        ; ; ; ; ; ; ; ; ; ; ;F;             ;7869;0;;0;F;          ;13CM; ; ;        ;F;0;F;0;;;          ;0;     ;49721
04B;B02INDUST ;147;0;0;15/03/2013;25/09/2013; ;F;T;B02INDUST ; ;UCVA - INITIATION SOUDURE TIG ACIER INOX;;BB-EFMS   ;BB-EFMS   ;F;F;0;18;0;5;0;19/03/2013;08/04/2013;0;0;0;0;1;15;0;0;0;0;0;0;0;15;0;5;1;250;0;0;IND       ;BIAN-FABI ; ;          ;F; ; ;        ; ; ; ; ; ; ; ; ; ; ;F;             ;0;0;;0;F;          ;13FB/YM; ; ;        ;F;0;F;73;;;          ;0;FOP01;49722
04B;B07MOFCAD ;187;0;0;19/03/2013;03/04/2013; ;F;T;B07MOFCAD ; ;UNIFORMATION HANDICAP GROUPE 2;;BB-EFMS   ;BB-KASTLE ;F;F;0;14;1;15;0;18/03/2013;02/04/2013;0;0;0;0;1;15;0;0;0;0;0;0;0;15;0;8;1;330;0;0;SSO       ;ROUS-FRED ; ;          ;F; ; ;        ; ; ; ; ; ; ; ; ; ; ;F;             ;0;0;;0;F;          ;13FR/EFMS; ; ;        ;F;0;F;0;;;          ;0;     ;49723
04B;B13GE     ;191;0;0;19/03/2013;19/03/2013; ;F;T;B13GE     ; ;HABILITATION ELECTRIQUE;;BB-EF3M   ;BB-DASSAU ;F;F;0;3;0;15;0;23/04/2013;25/04/2013;0;0;0;0;1;15;0;0;0;0;0;0;0;15;0;8;1;255;0;0;IND       ;NONE-FLOR ; ;          ;F; ; ;        ; ; ; ; ; ; ; ; ; ; ;F;             ;0;0;;0;F;          ;13FN; ; ;        ;F;0;F;0;;;          ;0;     ;49724
04B;B07MOFCAD ;188;0;0;20/03/2013;16/05/2013; ;F;T;B07MOFCAD ; ;UNIFORMATION HANDICAP GROUPE 3;;BB-EFMS   ;BB-KASTLE ;F;F;0;13;0;15;0;08/04/2013;22/04/2013;0;0;0;0;1;15;0;0;0;0;0;0;0;15;0;8;1;330;0;0;SSO       ;ROUS-FRED ; ;          ;F; ; ;        ; ; ; ; ; ; ; ; ; ; ;F;             ;0;0;;0;F;          ;13FR/EFMS; ; ;        ;F;0;F;0;;;          ;0;     ;49725
04B;B07MOFCAD ;189;0;0;20/03/2013;16/05/2013; ;F;T;B07MOFCAD ; ;UNIFORMATION HANDICAP GROUPE 4;;BB-EFMS   ;BB-KASTLE ;F;F;0;26;1;15;0;16/04/2013;15/05/2013;0;0;0;0;1;15;0;0;0;0;0;0;0;15;0;8;1;330;0;0;SSO       ;ROUS-FRED ; ;          ;F; ; ;        ; ; ; ; ; ; ; ; ; ; ;F;             ;0;0;;0;F;          ;13FR/EFMS; ; ;        ;F;0;F;0;;;          ;0;     ;49726
04B;B04MOFCSM ;41;0;0;19/03/2013;24/09/2013; ;F;T;B04MOFCSM ; ;GESTES ET POSTURES;3 EHPAD avril 2013;BP-REDON  ;BP-REDON  ;F;F;0;7;4;12;0;15/04/2013;22/04/2013;0;0;0;0;1;15;0;0;0;0;0;0;0;15;0;5;1;330;0;0;SSO       ;LEBI-ESTE ; ;          ;F; ; ;        ; ; ; ; ; ; ; ; ; ; ;F;             ;0;0;;0;F;          ;13ELB; ; ;        ;F;0;F;0;;;          ;0;FOQ01;49727
04B;B07MOFCAD ;191;0;0;20/03/2013;12/06/2013; ;F;T;B07MOFCAD ; ;UNIFORMATION HANDICAP GROUPE 6;;BB-EFMS   ;BB-KASTLE ;F;F;0;12;0;15;0;15/05/2013;28/05/2013;0;0;0;0;1;15;0;0;0;0;0;0;0;15;0;8;1;330;0;0;SSO       ;ROUS-FRED ; ;          ;F; ; ;        ; ; ; ; ; ; ; ; ; ; ;F;             ;0;0;;0;F;          ;13FR/EFMS; ; ;        ;F;0;F;0;;;          ;0;     ;49728
04B;B07MOFCAD ;192;0;0;21/03/2013;06/06/2013; ;F;T;B07MOFCAD ; ;UNIFORMATION TROUBLES GROUPE 3;;BB-EFMS   ;BB-KASTLE ;F;F;0;17;0;18;0;16/05/2013;04/06/2013;0;0;0;0;1;15;0;0;0;0;0;0;0;15;0;8;1;330;0;0;SSO       ;ROUS-FRED ; ;          ;F; ; ;        ; ; ; ; ; ; ; ; ; ; ;F;             ;0;0;;0;F;          ;13FR/EFMS; ; ;        ;F;0;F;0;;;          ;0;     ;49729
04B;B13GE     ;192;0;0;21/03/2013;03/06/2013; ;F;T;B13GE     ; ;Courant Faible - CNFPT;;BB-EF3M   ;BB-DASSAU ;F;F;0;3;1;12;0;28/05/2013;30/05/2013;0;0;0;0;1;15;0;0;0;0;0;0;0;15;0;8;1;255;0;0;IND       ;PUTC-ALIN ;2;12        ;F; ; ;        ; ; ; ; ; ; ; ; ; ; ;F;             ;0;0;CNFPT;0;F;          ;13AP; ; ;        ;F;0;F;0;;;          ;0;     ;49730
04B;B07MOFCAD ;193;0;0;21/03/2013;23/05/2013; ;F;T;B07MOFCAD ; ;UNIFORMATION TROUBLES GROUPE 4;;BB-EFMS   ;BB-KASTLE ;F;F;0;29;0;18;0;15/04/2013;17/05/2013;0;0;0;0;1;15;0;0;0;0;0;0;0;15;0;8;1;330;0;0;SSO       ;ROUS-FRED ; ;          ;F; ; ;        ; ; ; ; ; ; ; ; ; ; ;F;             ;0;0;;0;F;          ;13FR/EFMS; ; ;        ;F;0;F;0;;;          ;0;     ;49731
04B;B07MOFCAD ;190;0;0;20/03/2013;12/06/2013; ;F;T;B07MOFCAD ; ;UNIFORMATION HANDICAP GROUPE 5;;BB-EFMS   ;BB-KASTLE ;F;F;0;28;0;15;0;19/04/2013;21/05/2013;0;0;0;0;1;15;0;0;0;0;0;0;0;15;0;8;1;330;0;0;SSO       ;ROUS-FRED ; ;          ;F; ; ;        ; ; ; ; ; ; ; ; ; ; ;F;             ;0;0;;0;F;          ;13FR/EFMS; ; ;        ;F;0;F;0;;;          ;0;     ;49732
04B;B07MOFCAD ;195;0;0;21/03/2013;17/06/2013; ;F;T;B07MOFCAD ; ;UNIFORMATION TROUBLES GROUPE 6;;BB-EFMS   ;BB-KASTLE ;F;F;0;14;0;18;0;30/05/2013;14/06/2013;0;0;0;0;1;15;0;0;0;0;0;0;0;15;0;8;1;330;0;0;SSO       ;ROUS-FRED ; ;          ;F; ; ;        ; ; ; ; ; ; ; ; ; ; ;F;             ;0;0;;0;F;          ;13FR/EFMS; ; ;        ;F;0;F;0;;;          ;0;     ;49733
04B;B07MOFCAD ;196;0;0;21/03/2013;05/07/2013; ;F;T;B07MOFCAD ; ;UNIFORMATION TROUBLES GROUPE 7;;BB-EFMS   ;BB-KASTLE ;F;F;0;16;0;19;0;11/06/2013;28/06/2013;0;0;0;0;1;15;0;0;0;0;0;0;0;15;0;8;1;330;0;0;SSO       ;ROUS-FRED ; ;          ;F; ; ;        ; ; ; ; ; ; ; ; ; ; ;F;             ;0;0;;0;F;          ;13FR/EFMS; ; ;        ;F;0;F;0;;;          ;0;     ;49734
04B;B07MOFCAD ;197;0;0;21/03/2013;07/06/2013; ;F;T;B07MOFCAD ; ;UNIFORMATION CPS GROUPE 2;;BB-EFMS   ;BB-KASTLE ;F;F;0;7;0;10;0;26/03/2013;02/04/2013;0;0;0;0;1;15;0;0;0;0;0;0;0;15;0;8;1;330;0;0;SSO       ;ROUS-FRED ; ;          ;F; ; ;        ; ; ; ; ; ; ; ; ; ; ;F;             ;0;0;;0;F;          ;13FR/EFMS; ; ;        ;F;0;F;0;;;          ;0;     ;49735
04B;B07MOFCAD ;198;0;0;21/03/2013;; ;F;T;B07MOFCAD ; ;UNIFORMATION CPS GROUPE 3;;BB-EFMS   ;BB-KASTLE ;F;F;0;13;0;10;0;03/04/2013;17/04/2013;0;0;0;0;1;15;0;0;0;0;0;0;0;15;0;8;1;330;0;0;SSO       ;ROUS-FRED ; ;          ;F; ; ;        ; ; ; ; ; ; ; ; ; ; ;F;             ;0;0;;0;F;          ;13FR/EFMS; ; ;        ;F;0;F;0;;;          ;0;     ;49736
04B;B07MOFCAD ;194;0;0;21/03/2013;07/06/2013; ;F;T;B07MOFCAD ; ;UNIFORMATION TROUBLES GROUPE 5;;BB-EFMS   ;BB-KASTLE ;F;F;0;16;0;18;0;13/05/2013;30/05/2013;0;0;0;0;1;15;0;0;0;0;0;0;0;15;0;8;1;330;0;0;SSO       ;ROUS-FRED ; ;          ;F; ; ;        ; ; ; ; ; ; ; ; ; ; ;F;             ;0;0;;0;F;          ;13FR/EFMS; ; ;        ;F;0;F;0;;;          ;0;     ;49737
04B;B07MOFCAD ;200;0;0;21/03/2013;; ;F;T;B07MOFCAD ; ;UNIFORMATION CPS GROUPE 5;;BB-EFMS   ;BB-KASTLE ;F;F;0;13;0;10;0;10/04/2013;24/04/2013;0;0;0;0;1;15;0;0;0;0;0;0;0;15;0;8;1;330;0;0;SSO       ;ROUS-FRED ; ;          ;F; ; ;        ; ; ; ; ; ; ; ; ; ; ;F;             ;0;0;;0;F;          ;13FR/EFMS; ; ;        ;F;0;F;0;;;          ;0;     ;49738
04B;B07MOFCAD ;201;0;0;21/03/2013;; ;F;T;B07MOFCAD ; ;UNIFORMATION CPS GROUPE 6;;BB-EFMS   ;BB-KASTLE ;F;F;0;14;0;10;0;11/04/2013;26/04/2013;0;0;0;0;1;15;0;0;0;0;0;0;0;15;0;8;1;330;0;0;SSO       ;ROUS-FRED ; ;          ;F; ; ;        ; ; ; ; ; ; ; ; ; ; ;F;             ;0;0;;0;F;          ;13FR/EFMS; ; ;        ;F;0;F;0;;;          ;0;     ;49739
04B;B14BTSOP1 ;38;0;0;22/03/2013;28/01/2014; ;F;T;B14BTSOP1 ; ;BTS OL 1 MAT SPE G1;;BB-BREL   ;BB-BREL   ;F;F;0;152;0;15;0;07/01/2013;02/07/2013;0;0;0;0;1;15;0;0;0;0;0;0;0;15;0;3;1;999;0;0;SOP       ;ANTO-JOCE ; ;          ;F; ; ;        ; ; ; ; ; ; ; ; ; ; ;F;             ;0;0;;0;F;          ;13JA; ; ;        ;F;0;F;0;;;          ;0;     ;49740
04B;B07MOFCAD ;202;0;0;25/03/2013;11/06/2013; ;F;T;B07MOFCAD ; ;UNIFORMATION CPS GROUPE 7;;BB-EFMS   ;BB-KASTLE ;F;F;0;9;0;10;0;14/05/2013;23/05/2013;0;0;0;0;1;15;0;0;0;0;0;0;0;15;0;8;1;330;0;0;SSO       ;ROUS-FRED ; ;          ;F; ; ;        ; ; ; ; ; ; ; ; ; ; ;F;             ;0;0;;0;F;          ;13FR/EFMS; ; ;        ;F;0;F;0;;;          ;0;     ;49741
04B;B07MOFCAD ;199;0;0;21/03/2013;; ;F;T;B07MOFCAD ; ;UNIFORMATION CPS GROUPE 4;;BB-EFMS   ;BB-KASTLE ;F;F;0;16;0;10;0;08/04/2013;25/04/2013;0;0;0;0;1;15;0;0;0;0;0;0;0;15;0;8;1;330;0;0;SSO       ;ROUS-FRED ; ;          ;F; ; ;        ; ; ; ; ; ; ; ; ; ; ;F;             ;0;0;;0;F;          ;13FR/EFMS; ; ;        ;F;0;F;0;;;          ;0;     ;49742
04B;B07MOFCAD ;204;0;0;25/03/2013;; ;F;T;B07MOFCAD ; ;UNIFORMATION CPS GROUPE 9;;BB-EFMS   ;BB-KASTLE ;F;F;0;12;0;10;0;23/05/2013;05/06/2013;0;0;0;0;1;15;0;0;0;0;0;0;0;15;0;8;1;330;0;0;SSO       ;ROUS-FRED ; ;          ;F; ; ;        ; ; ; ; ; ; ; ; ; ; ;F;             ;0;0;;0;F;          ;13FR/FMS; ; ;        ;F;0;F;0;;;          ;0;     ;49743
04B;B07MOFCAD ;205;0;0;25/03/2013;; ;F;T;B07MOFCAD ; ;UNIFORMATION CPS GROUPE 10;;BB-EFMS   ;BB-KASTLE ;F;F;0;7;0;10;0;28/05/2013;04/06/2013;0;0;0;0;1;15;0;0;0;0;0;0;0;15;0;8;1;330;0;0;SSO       ;ROUS-FRED ; ;          ;F; ; ;        ; ; ; ; ; ; ; ; ; ; ;F;             ;0;0;;0;F;          ;13FR/EFMS; ; ;        ;F;0;F;0;;;          ;0;     ;49744
04B;B07MOFCAD ;206;0;0;25/03/2013;; ;F;T;B07MOFCAD ; ;UNIFORMATION CPS GROUPE 11;;BB-EFMS   ;BB-KASTLE ;F;F;0;12;0;10;0;30/05/2013;12/06/2013;0;0;0;0;1;15;0;0;0;0;0;0;0;15;0;8;1;330;0;0;SSO       ;ROUS-FRED ; ;          ;F; ; ;        ; ; ; ; ; ; ; ; ; ; ;F;             ;0;0;;0;F;          ;13FR/EFMS; ; ;        ;F;0;F;0;;;          ;0;     ;49745
04B;B07MOFCAD ;207;0;0;25/03/2013;; ;F;T;B07MOFCAD ; ;UNIFORMATION CPS GROUPE 12;;BB-EFMS   ;BB-KASTLE ;F;F;0;10;0;10;0;13/06/2013;24/06/2013;0;0;0;0;1;15;0;0;0;0;0;0;0;15;0;8;1;330;0;0;SSO       ;ROUS-FRED ; ;          ;F; ; ;        ; ; ; ; ; ; ; ; ; ; ;F;             ;0;0;;0;F;          ;13FR/EFMS; ; ;        ;F;0;F;0;;;          ;0;     ;49746
04B;B07MOFCAD ;203;0;0;25/03/2013;; ;F;T;B07MOFCAD ; ;UNIFORMATION CPS GROUPE 8;;BB-EFMS   ;BB-KASTLE ;F;F;0;12;0;10;0;21/05/2013;03/06/2013;0;0;0;0;1;15;0;0;0;0;0;0;0;15;0;8;1;330;0;0;SSO       ;ROUS-FRED ; ;          ;F; ; ;        ; ; ; ; ; ; ; ; ; ; ;F;             ;0;0;;0;F;          ;13FR/EFMS; ; ;        ;F;0;F;0;;;          ;0;     ;49747
04B;B07MOFCAD ;209;0;0;25/03/2013;26/11/2013; ;F;T;B07MOFCAD ; ;UNIFORMATION CPS GROUPE 14;;BB-EFMS   ;BB-KASTLE ;F;F;0;5;0;10;0;24/06/2013;28/06/2013;0;0;0;0;1;15;0;0;0;0;0;0;0;15;0;8;1;330;0;0;SSO       ;ROUS-FRED ; ;          ;F; ; ;        ; ; ; ; ; ; ; ; ; ; ;F;             ;0;0;;0;F;          ;13FR/EFMS; ; ;        ;F;0;F;0;;;          ;0;     ;49748
04B;B16PERMIS ;40;0;0;27/03/2013;01/10/2013; ;F;T;B16PERMIS ; ;PREPARATION B96;;BB-BLANQU ;BB-BLANQU ;F;F;0;1;1;10;0;18/02/2013;18/02/2013;0;0;0;0;1;15;0;0;0;0;0;0;0;15;0;8;1;311;0;0;CTR       ;CHAR-DENIA; ;          ;F; ; ;        ; ; ; ; ; ; ; ; ; ; ;F;             ;0;0;;0;F;          ;13DC; ; ;        ;F;0;F;0;;;          ;0;     ;49749
04B;B02INDUST ;148;0;0;27/03/2013;25/09/2013; ;F;T;B02INDUST ; ;PERFECTIONNEMENT SOUDURE TIG - Ch. PERRENS;;BB-DUPERI ;BB-DUPERI ;F;F;0;3;0;5;0;08/04/2013;10/04/2013;0;0;0;0;1;15;0;0;0;0;0;0;0;15;0;5;1;240;0;0;IND       ;BIAN-FABI ; ;          ;F; ; ;        ; ; ; ; ; ; ; ; ; ; ;F;             ;0;0;;0;F;          ;13FB/YM; ; ;        ;F;0;F;74;;;          ;0;FOP01;49750
04B;B16PERMIS ;41;0;0;28/03/2013;01/10/2013; ;F;T;B16PERMIS ; ;PREPARATION B96 MARS;;BB-BLANQU ;BB-BLANQU ;F;F;0;1;1;5;0;23/03/2013;23/03/2013;0;0;0;0;1;15;0;0;0;0;0;0;0;15;0;8;1;311;0;0;CTR       ;CHAR-DENIA; ;          ;F; ; ;        ; ; ; ; ; ; ; ; ; ; ;F;             ;0;0;;0;F;          ;13DC; ; ;        ;F;0;F;0;;;          ;0;     ;49751
04B;B07MOFCAD ;208;0;0;25/03/2013;; ;F;T;B07MOFCAD ; ;UNIFORMATION CPS GROUPE 13;;BB-EFMS   ;BB-KASTLE ;F;F;0;8;0;10;0;17/06/2013;25/06/2013;0;0;0;0;1;15;0;0;0;0;0;0;0;15;0;8;1;330;0;0;SSO       ;ROUS-FRED ; ;          ;F; ; ;        ; ; ; ; ; ; ; ; ; ; ;F;             ;0;0;;0;F;          ;13FR/EFMS; ; ;        ;F;0;F;0;;;          ;0;     ;49752
04B;B10CACES  ;1;0;0;02/04/2013;04/10/2013; ;F;T;B10CACES  ; ;CACES 1-3-5;REJASSE;BB-COMBE  ;BB-COMBE  ;F;F;0;9;1;4;0;13/02/2013;22/02/2013;0;0;0;0;1;15;0;0;0;0;0;0;0;15;0;5;1;344;0;0;BAT       ;CHAR-DENIA; ;          ;F; ; ;        ; ; ; ; ; ; ; ; ; ; ;F;             ;0;0;;0;F;          ;13DC; ; ;        ;F;0;F;0;;;          ;0;     ;49753
04B;B10CACES  ;2;0;0;02/04/2013;04/10/2013; ;F;T;B10CACES  ; ;CACES 1-3-5;PRATCUMIAU 2013;BB-COMBE  ;BB-COMBE  ;F;F;0;9;1;4;0;13/02/2013;22/02/2013;0;0;0;0;1;15;0;0;0;0;0;0;0;15;0;5;1;344;0;0;BAT       ;CHAR-DENIA; ;          ;F; ; ;        ; ; ; ; ; ; ; ; ; ; ;F;             ;7870;0;;0;F;          ;13DC; ; ;        ;F;0;F;0;;;          ;0;     ;49754
04B;B10CACES  ;3;0;0;02/04/2013;04/10/2013; ;F;T;B10CACES  ; ;CACES 1-3-5;;BB-COMBE  ;BB-COMBE  ;F;F;0;3;1;4;0;20/02/2013;22/02/2013;0;0;0;0;1;15;0;0;0;0;0;0;0;15;0;5;1;999;0;0;BAT       ;CHAR-DENIA; ;          ;F; ; ;        ; ; ; ; ; ; ; ; ; ; ;F;             ;0;0;;0;F;          ;13DC; ; ;        ;F;0;F;0;;;          ;0;     ;49755
04B;B10CACES  ;4;0;0;02/04/2013;26/06/2013; ;F;T;B10CACES  ; ;CACES;;BB-BLANQU ;BB-BLANQU ;F;F;0;11;1;15;0;04/03/2013;15/03/2013;0;0;0;0;1;15;0;0;0;0;0;0;0;15;0;5;1;311;0;0;BAT       ;RIPO-LIVI ; ;          ;F; ; ;        ; ; ; ; ; ; ; ; ; ; ;F;             ;0;0;;0;F;          ;13LR; ; ;        ;F;0;F;0;;;          ;0;     ;49756
04B;B02INDUST ;149;0;0;28/03/2013;25/09/2013; ;F;T;B02INDUST ; ;COTRAITANCE CQPM CEI ADECCO/AMCOR;;BB-GERDE  ;BB-GERDE  ;F;F;0;132;8;12;0;14/01/2013;15/06/2013;0;0;0;0;1;15;0;0;0;0;0;0;0;15;0;4;1;250;0;0;IND       ;BIAN-FABI ; ;          ;F; ; ;        ; ; ; ; ; ; ; ; ; ; ;F;             ;0;0;;0;F;          ;13FB; ; ;        ;F;0;F;75;;;          ;0;FOQ01;49757
04B;B10CACES  ;6;0;0;03/04/2013;04/10/2013; ;F;T;B10CACES  ; ;CACES 1-3-5;;BB-COMBE  ;BB-COMBE  ;F;F;0;8;1;7;0;22/01/2013;30/01/2013;0;0;0;0;1;15;0;0;0;0;0;0;0;15;0;5;1;344;0;0;BAT       ;CHAR-DENIA; ;          ;F; ; ;        ; ; ; ; ; ; ; ; ; ; ;F;             ;0;0;;0;F;          ;13DC; ; ;        ;F;0;F;0;;;          ;0;     ;49758
04B;B10CACES  ;7;0;0;03/04/2013;04/10/2013; ;F;T;B10CACES  ; ;CACES 1-3-5;;BB-COMBE  ;BB-COMBE  ;F;F;0;1;1;2;0;22/01/2013;22/01/2013;0;0;0;0;1;15;0;0;0;0;0;0;0;15;0;5;1;344;0;0;BAT       ;CHAR-DENIA; ;          ;F; ; ;        ; ; ; ; ; ; ; ; ; ; ;F;             ;0;0;;0;F;          ;13DC; ; ;        ;F;0;F;0;;;          ;0;     ;49759
04B;B04PDEN   ;190;0;0;03/04/2013;17/03/2014; ;F;T;B04PDEN   ; ;PSC1/CAP PE LIB;;BB-EFMS   ;BL-LINDER ;F;F;0;8;1;20;0;04/03/2013;12/03/2013;0;0;0;0;1;15;0;0;0;0;0;0;0;15;0;5;1;330;0;0;SSO       ;BERQ-MARI ; ;          ;F; ; ;        ; ; ; ; ; ; ; ; ; ; ;F;             ;0;0;;0;F;          ;13MB/KB; ; ;        ;F;0;F;0;;;          ;0;     ;49760
04B;B13GE     ;193;0;0;03/04/2013;10/10/2013; ;F;T;B13GE     ; ;HABILITATION ELECTRIQUE BO;;BB-EF3M   ;BB-DASSAU ;F;F;0;2;1;12;0;10/04/2013;11/04/2013;0;0;0;0;1;15;0;0;0;0;0;0;0;15;0;8;1;255;0;0;IND       ;NONE-FLOR ; ;          ;F; ; ;        ; ; ; ; ; ; ; ; ; ; ;F;             ;0;0;;0;F;          ;13FN; ; ;        ;F;0;F;0;;;          ;0;     ;49761
04B;B10CACES  ;5;0;0;03/04/2013;04/10/2013; ;F;T;B10CACES  ; ;CACES 1-3-5;;BB-COMBE  ;BB-COMBE  ;F;F;0;19;1;7;0;09/01/2013;30/01/2013;0;0;0;0;1;15;0;0;0;0;0;0;0;15;0;5;1;344;0;0;BAT       ;CHAR-DENIA; ;          ;F; ; ;        ; ; ; ; ; ; ; ; ; ; ;F;             ;0;0;;0;F;          ;13DC; ; ;        ;F;0;F;0;;;          ;0;     ;49762
04B;B10EXPERT ;34;0;0;03/04/2013;30/01/2014; ;F;T;B10EXPERT ; ;BTS GEOMETRE TOPOGRAPHE JANV/FEV 2013;;BB-EIFFEL ;BB-EIFFEL ;F;F;0;51;0;20;0;01/01/2013;28/02/2013;0;0;0;0;1;15;0;0;0;0;0;0;0;15;0;3;1;230;0;0;BAT       ;RIPO-LIVI ; ;          ;F; ; ;        ; ; ; ; ; ; ; ; ; ; ;F;             ;0;0;;0;F;          ;13LR; ; ;        ;F;0;F;0;;;          ;0;     ;49763
04B;B07MOFCAD ;210;0;0;05/04/2013;; ;F;T;B07MOFCAD ; ;RPDAD PROFESSIONNALISATION COORDOS;;BB-EFMS   ;BB-KASTLE ;F;F;0;81;0;15;0;07/01/2013;10/04/2013;0;0;0;0;1;15;0;0;0;0;0;0;0;15;0;8;1;330;0;0;SSO       ;ROUS-FRED ; ;          ;F; ; ;        ; ; ; ; ; ; ; ; ; ; ;F;             ;0;0;;0;F;          ;13FR/EFMS; ; ;        ;F;0;F;0;;;          ;0;     ;49764
04B;B07MOFCAU ;39;0;0;05/04/2013;; ;F;T;B07MOFCAU ; ;CG33 ACC FAM FORMATION INITIALE;;BB-EFMS   ;BB-KASTLE ;F;F;0;85;0;15;0;19/03/2013;25/06/2013;0;0;0;0;1;15;0;0;0;0;0;0;0;15;0;8;1;330;0;0;SSO       ;ROUS-FRED ; ;          ;F; ; ;        ; ; ; ; ; ; ; ; ; ; ;F;             ;0;0;;0;F;          ;13FR/EFMS; ; ;        ;F;0;F;0;;;          ;0;     ;49765
04B;B07MOFCAU ;40;0;0;05/04/2013;; ;F;T;B07MOFCAU ; ;CG33 ACC FAM MANUTENTION G2;;BB-EFMS   ;BB-KASTLE ;F;F;0;7;0;12;0;22/03/2013;29/03/2013;0;0;0;0;1;15;0;0;0;0;0;0;0;15;0;8;1;330;0;0;SSO       ;ROUS-FRED ; ;          ;F; ; ;        ; ; ; ; ; ; ; ; ; ; ;F;             ;0;0;;0;F;          ;13FR/EFMS; ; ;        ;F;0;F;0;;;          ;0;     ;49766
04B;B16CACES  ;16;0;0;03/04/2013;11/07/2014; ;F;T;B16CACES  ; ;CACES INTEGRATION;R389 - R372M;BB-BLANQU ;BB-BLANQU ;F;F;0;16;1;15;0;22/01/2013;08/02/2013;0;0;0;0;1;15;0;0;0;0;0;0;0;15;0;5;1;311;0;0;CTR       ;RIPO-LIVI ; ;          ;F; ; ;        ; ; ; ; ; ; ; ; ; ; ;F;             ;0;0;;0;F;          ;13LR; ; ;        ;F;0;F;0;;;          ;0;     ;49767
04B;B07MOFCAD ;211;0;0;05/04/2013;; ;F;T;B07MOFCAD ; ;IPERIA SPE CPS G1;;BB-EFMS   ;BB-LAUTRE ;F;F;0;10;0;10;0;18/03/2013;28/03/2013;0;0;0;0;1;15;0;0;0;0;0;0;0;15;0;8;1;330;0;0;SSO       ;ROUS-FRED ; ;          ;F; ; ;        ; ; ; ; ; ; ; ; ; ; ;F;             ;0;0;;0;F;          ;13FR/EFMS; ; ;        ;F;0;F;0;;;          ;0;     ;49768
04B;B07MOFCAD ;212;0;0;05/04/2013;14/06/2013; ;F;T;B07MOFCAD ; ;IPERIA SPE PAAD;;BB-EFMS   ;BB-KASTLE ;F;F;0;4;0;12;0;21/03/2013;25/03/2013;0;0;0;0;1;15;0;0;0;0;0;0;0;15;0;8;1;330;0;0;SSO       ;ROUS-FRED ; ;          ;F; ; ;        ; ; ; ; ; ; ; ; ; ; ;F;             ;0;0;;0;F;          ;13FR/EFMS; ; ;        ;F;0;F;0;;;          ;0;     ;49769
04B;B07MOFCAD ;213;0;0;05/04/2013;; ;F;T;B07MOFCAD ; ;IPERIA SPE PAME;;BB-EFMS   ;BB-KASTLE ;F;F;0;7;0;12;0;05/04/2013;12/04/2013;0;0;0;0;1;15;0;0;0;0;0;0;0;15;0;8;1;330;0;0;SSO       ;ROUS-FRED ; ;          ;F; ; ;        ; ; ; ; ; ; ; ; ; ; ;F;             ;0;0;;0;F;          ;13FR/EFMS; ; ;        ;F;0;F;0;;;          ;0;     ;49770
04B;B02INDUST ;150;0;0;08/04/2013;25/09/2013; ;F;T;B02INDUST ; ;RAN MATHS 1ERE A BTS ELECTROTECHNIQUE;;BB-EIFFEL ;BB-EIFFEL ;F;F;0;21;0;5;0;26/03/2013;18/04/2013;0;0;0;0;1;15;0;0;0;0;0;0;0;15;0;3;1;250;0;0;IND       ;BIAN-FABI ; ;          ;F; ; ;        ; ; ; ; ; ; ; ; ; ; ;F;             ;0;0;;0;F;          ;13FB/YM; ; ;        ;F;0;F;76;;;          ;0;FOQ01;49771
